id,url_id,user_id,event_type,timestamp,details
217,217,110,created,2025-04-08 02:26:11,"{""short_code"":""Y6KXDR"",""original_url"":""https://acme.dev/gold/pioneer/217""}"
218,218,331,created,2026-02-14 13:11:14,"{""short_code"":""FBaLHS"",""original_url"":""https://seeded.app/proud/pioneer/218""}"
219,219,365,created,2025-11-04 20:41:43,"{""short_code"":""yZSuFg"",""original_url"":""https://opswise.net/amber/meadow/219""}"
220,220,142,created,2025-07-24 02:27:36,"{""short_code"":""RG6Owl"",""original_url"":""https://hackstack.io/warm/yard/220""}"
221,221,294,created,2025-12-29 09:37:58,"{""short_code"":""nXUDP9"",""original_url"":""https://hackstack.io/ember/uplink/221""}"
222,222,25,created,2026-01-04 15:13:36,"{""short_code"":""kXVcjU"",""original_url"":""https://hackstack.io/ivory/pioneer/222""}"
223,223,18,created,2025-04-07 16:20:46,"{""short_code"":""mwzfzr"",""original_url"":""https://seeded.app/forest/canyon/223""}"
224,224,282,created,2025-11-23 20:22:58,"{""short_code"":""DINETf"",""original_url"":""https://example.com/lively/network/224""}"
225,225,221,created,2025-06-11 15:41:00,"{""short_code"":""2c86Hr"",""original_url"":""https://acme.dev/silver/delta/225""}"
226,226,361,created,2025-04-02 01:22:21,"{""short_code"":""E05Kso"",""original_url"":""https://opswise.net/calm/network/226""}"
227,227,134,created,2025-08-14 00:27:45,"{""short_code"":""I2OH5M"",""original_url"":""https://relay.cloud/proud/field/227""}"
228,228,89,created,2025-08-28 07:28:24,"{""short_code"":""Fa1JTy"",""original_url"":""https://seeded.app/navy/field/228""}"
229,229,86,created,2026-02-09 20:10:31,"{""short_code"":""dyKN5O"",""original_url"":""https://example.com/jade/anchor/229""}"
230,230,23,created,2025-07-27 21:24:35,"{""short_code"":""NHWCj2"",""original_url"":""https://opswise.net/ember/yard/230""}"
231,231,17,created,2025-06-07 18:22:11,"{""short_code"":""u6TgxF"",""original_url"":""https://acme.dev/proud/meadow/231""}"
232,232,238,created,2025-08-08 23:26:32,"{""short_code"":""W37Qba"",""original_url"":""https://seeded.app/quiet/orbit/232""}"
233,233,58,created,2025-04-26 14:59:34,"{""short_code"":""WiJ0oE"",""original_url"":""https://seeded.app/amber/journey/233""}"
234,234,299,created,2025-12-12 23:03:20,"{""short_code"":""lldl4g"",""original_url"":""https://hackstack.io/silver/signal/234""}"
235,235,106,created,2025-05-29 03:55:11,"{""short_code"":""Pu6fll"",""original_url"":""https://relay.cloud/jade/window/235""}"
236,236,85,created,2025-06-01 15:07:31,"{""short_code"":""YIO3RV"",""original_url"":""https://hackstack.io/mellow/river/236""}"
237,237,245,created,2025-06-03 20:38:30,"{""short_code"":""z51vT3"",""original_url"":""https://relay.cloud/silver/river/237""}"
238,238,334,created,2025-01-27 04:19:57,"{""short_code"":""cLqkGF"",""original_url"":""https://hackstack.io/ivory/lagoon/238""}"
239,239,339,created,2025-08-01 07:31:25,"{""short_code"":""4LAmNQ"",""original_url"":""https://seeded.app/calm/trail/239""}"
240,240,380,created,2025-07-13 09:34:39,"{""short_code"":""lEM1Nc"",""original_url"":""https://acme.dev/ivory/orbit/240""}"
241,241,355,created,2025-06-12 17:29:53,"{""short_code"":""T652sY"",""original_url"":""https://opswise.net/cobalt/garden/241""}"
242,242,96,created,2025-04-29 15:47:16,"{""short_code"":""7tDtdM"",""original_url"":""https://hackstack.io/mellow/field/242""}"
243,243,310,created,2025-05-03 00:40:19,"{""short_code"":""DDmPLa"",""original_url"":""https://example.com/vivid/zenith/243""}"
244,244,353,created,2026-01-25 01:11:48,"{""short_code"":""kbQ9Dn"",""original_url"":""https://example.com/lively/zenith/244""}"
245,245,294,created,2025-11-25 04:03:19,"{""short_code"":""jcfGTY"",""original_url"":""https://acme.dev/silver/trail/245""}"
246,246,42,created,2025-05-25 05:14:51,"{""short_code"":""rFCyWq"",""original_url"":""https://relay.cloud/vivid/canyon/246""}"
247,247,216,created,2025-08-02 11:41:40,"{""short_code"":""LQLDui"",""original_url"":""https://hackstack.io/clear/harvest/247""}"
248,248,70,created,2026-02-14 18:17:28,"{""short_code"":""FWmJdC"",""original_url"":""https://seeded.app/gold/journey/248""}"
249,249,177,created,2025-10-17 19:22:49,"{""short_code"":""HAUJDZ"",""original_url"":""https://opswise.net/mellow/anchor/249""}"
250,250,111,created,2025-01-01 20:23:24,"{""short_code"":""81uEAz"",""original_url"":""https://acme.dev/rapid/beacon/250""}"
251,251,355,created,2025-03-23 07:21:34,"{""short_code"":""GHbCeA"",""original_url"":""https://opswise.net/urban/valley/251""}"
252,252,19,created,2025-12-20 06:01:37,"{""short_code"":""a640zn"",""original_url"":""https://opswise.net/vivid/uplink/252""}"
253,253,6,created,2025-05-04 21:24:33,"{""short_code"":""0Wp28d"",""original_url"":""https://opswise.net/harbor/island/253""}"
254,254,213,created,2025-01-17 18:41:39,"{""short_code"":""TNc9mg"",""original_url"":""https://relay.cloud/rapid/anchor/254""}"
255,255,44,created,2025-06-11 11:00:46,"{""short_code"":""JPsiES"",""original_url"":""https://acme.dev/dawn/harvest/255""}"
256,256,12,created,2025-06-12 09:49:35,"{""short_code"":""LDtoTV"",""original_url"":""https://hackstack.io/silver/river/256""}"
257,257,148,created,2025-04-08 18:56:29,"{""short_code"":""IqRwYI"",""original_url"":""https://acme.dev/clear/trail/257""}"
258,258,88,created,2025-12-21 03:21:39,"{""short_code"":""EHMzi4"",""original_url"":""https://acme.dev/young/pioneer/258""}"
259,259,167,created,2025-05-05 13:34:35,"{""short_code"":""a1P9Rr"",""original_url"":""https://example.com/lively/network/259""}"
260,260,335,created,2025-03-29 02:35:34,"{""short_code"":""UVd6wd"",""original_url"":""https://example.com/gold/quartz/260""}"
261,261,394,created,2025-05-08 00:10:56,"{""short_code"":""e2BIVa"",""original_url"":""https://hackstack.io/keen/lagoon/261""}"
262,262,194,created,2025-11-14 11:47:29,"{""short_code"":""ZFAh9w"",""original_url"":""https://example.com/lively/lagoon/262""}"
263,263,209,created,2025-11-01 18:48:39,"{""short_code"":""2b3Js5"",""original_url"":""https://seeded.app/quiet/delta/263""}"
264,264,276,created,2025-10-07 17:52:17,"{""short_code"":""yepVHO"",""original_url"":""https://example.com/mellow/kernel/264""}"
265,265,284,created,2025-02-21 15:14:45,"{""short_code"":""pjP15a"",""original_url"":""https://example.com/clear/network/265""}"
266,266,184,created,2025-12-11 08:32:46,"{""short_code"":""zimYAj"",""original_url"":""https://hackstack.io/silver/quartz/266""}"
267,267,259,created,2025-11-25 06:36:15,"{""short_code"":""DNZIEO"",""original_url"":""https://example.com/clear/beacon/267""}"
268,268,278,created,2025-02-04 23:32:36,"{""short_code"":""CfSB2z"",""original_url"":""https://acme.dev/lively/canyon/268""}"
269,269,79,created,2026-01-19 00:33:00,"{""short_code"":""xx1ptm"",""original_url"":""https://hackstack.io/calm/orbit/269""}"
270,270,102,created,2025-10-27 15:20:36,"{""short_code"":""XBzkNl"",""original_url"":""https://hackstack.io/harbor/valley/270""}"
271,271,212,created,2025-06-21 08:44:10,"{""short_code"":""sDuew0"",""original_url"":""https://relay.cloud/mellow/beacon/271""}"
272,272,34,created,2025-01-14 14:57:58,"{""short_code"":""rJyNkx"",""original_url"":""https://example.com/quiet/network/272""}"
273,273,44,created,2025-03-16 23:10:26,"{""short_code"":""qUG6f4"",""original_url"":""https://seeded.app/tidy/window/273""}"
274,274,97,created,2025-01-18 00:14:57,"{""short_code"":""zeZu9s"",""original_url"":""https://opswise.net/forest/trail/274""}"
275,275,152,created,2025-12-08 03:24:50,"{""short_code"":""kklva1"",""original_url"":""https://opswise.net/urban/lagoon/275""}"
276,276,40,created,2025-07-26 09:04:52,"{""short_code"":""VuAFCs"",""original_url"":""https://acme.dev/harbor/river/276""}"
277,277,386,created,2025-01-16 07:18:41,"{""short_code"":""i8pbto"",""original_url"":""https://hackstack.io/navy/garden/277""}"
278,278,92,created,2025-07-14 09:34:18,"{""short_code"":""NqxRz4"",""original_url"":""https://example.com/calm/trail/278""}"
279,279,248,created,2025-03-06 15:41:57,"{""short_code"":""CmaLGv"",""original_url"":""https://opswise.net/silver/pioneer/279""}"
280,280,154,created,2025-03-25 19:40:05,"{""short_code"":""Wss7tD"",""original_url"":""https://opswise.net/keen/zenith/280""}"
281,281,107,created,2025-10-15 19:39:27,"{""short_code"":""Hr81uU"",""original_url"":""https://relay.cloud/mellow/network/281""}"
282,282,122,created,2025-06-13 10:15:38,"{""short_code"":""QdV2iw"",""original_url"":""https://seeded.app/ember/window/282""}"
283,283,31,created,2025-06-10 07:52:11,"{""short_code"":""Sz5G17"",""original_url"":""https://relay.cloud/quiet/lagoon/283""}"
284,284,245,created,2025-03-13 12:24:15,"{""short_code"":""RH0EaU"",""original_url"":""https://opswise.net/navy/harvest/284""}"
285,285,381,created,2025-07-20 22:42:22,"{""short_code"":""6yFujU"",""original_url"":""https://opswise.net/forest/quartz/285""}"
286,286,166,created,2025-04-20 21:37:52,"{""short_code"":""vD0kNb"",""original_url"":""https://example.com/mellow/window/286""}"
287,287,268,created,2025-12-01 22:15:45,"{""short_code"":""Upk6My"",""original_url"":""https://example.com/young/pioneer/287""}"
288,288,288,created,2025-09-08 17:34:38,"{""short_code"":""SybVNh"",""original_url"":""https://relay.cloud/urban/network/288""}"
289,289,290,created,2025-09-09 22:58:39,"{""short_code"":""kxaXrn"",""original_url"":""https://seeded.app/mellow/canyon/289""}"
290,290,393,created,2025-07-31 09:47:38,"{""short_code"":""xlbKdU"",""original_url"":""https://hackstack.io/vivid/engine/290""}"
291,291,195,created,2025-10-24 19:24:32,"{""short_code"":""PTqnF5"",""original_url"":""https://example.com/ivory/delta/291""}"
292,292,122,created,2025-12-12 18:08:19,"{""short_code"":""RBODk5"",""original_url"":""https://seeded.app/tidy/network/292""}"
293,293,321,created,2025-01-07 15:30:21,"{""short_code"":""Zl1J0Q"",""original_url"":""https://acme.dev/young/zenith/293""}"
294,294,268,created,2025-02-24 15:24:55,"{""short_code"":""sJszDn"",""original_url"":""https://acme.dev/gold/delta/294""}"
295,295,344,created,2025-12-28 20:28:13,"{""short_code"":""Q4l1yQ"",""original_url"":""https://hackstack.io/keen/signal/295""}"
296,296,399,created,2025-04-02 00:16:16,"{""short_code"":""4XZxul"",""original_url"":""https://example.com/keen/anchor/296""}"
297,297,152,created,2025-03-28 06:19:26,"{""short_code"":""xXjTn8"",""original_url"":""https://opswise.net/opal/trail/297""}"
298,298,10,created,2025-12-02 02:16:44,"{""short_code"":""Zekp3x"",""original_url"":""https://acme.dev/brisk/field/298""}"
299,299,351,created,2025-11-16 15:03:46,"{""short_code"":""Jd54mL"",""original_url"":""https://acme.dev/forest/yard/299""}"
300,300,177,created,2025-05-23 12:18:44,"{""short_code"":""PecyZf"",""original_url"":""https://seeded.app/calm/beacon/300""}"
301,301,377,created,2026-02-08 14:20:21,"{""short_code"":""xdhUm1"",""original_url"":""https://relay.cloud/proud/valley/301""}"
302,302,254,created,2025-08-10 19:43:23,"{""short_code"":""mehyjN"",""original_url"":""https://opswise.net/forest/lagoon/302""}"
303,303,201,created,2026-01-16 02:02:18,"{""short_code"":""jgTdJh"",""original_url"":""https://seeded.app/urban/anchor/303""}"
304,304,192,created,2025-01-18 07:15:15,"{""short_code"":""dso7yO"",""original_url"":""https://acme.dev/brisk/beacon/304""}"
305,305,297,created,2025-03-23 15:55:49,"{""short_code"":""nvSlnD"",""original_url"":""https://acme.dev/warm/garden/305""}"
306,306,21,created,2026-02-08 19:03:35,"{""short_code"":""YAyiXD"",""original_url"":""https://seeded.app/silver/canyon/306""}"
307,307,22,created,2025-09-28 22:27:54,"{""short_code"":""SZsP5o"",""original_url"":""https://opswise.net/quiet/lagoon/307""}"
308,308,280,created,2025-09-10 02:02:34,"{""short_code"":""YL6o2s"",""original_url"":""https://acme.dev/lively/window/308""}"
309,309,47,created,2025-01-13 21:42:41,"{""short_code"":""cVJt9f"",""original_url"":""https://opswise.net/navy/garden/309""}"
310,310,147,created,2025-03-09 20:16:17,"{""short_code"":""dYU5OI"",""original_url"":""https://acme.dev/cobalt/meadow/310""}"
311,311,151,created,2025-12-07 01:38:43,"{""short_code"":""5MvFWy"",""original_url"":""https://hackstack.io/harbor/window/311""}"
312,312,362,created,2025-11-02 00:06:39,"{""short_code"":""L7Zgfa"",""original_url"":""https://acme.dev/young/engine/312""}"
313,313,191,created,2025-05-10 15:42:54,"{""short_code"":""uNXckh"",""original_url"":""https://seeded.app/calm/signal/313""}"
314,314,383,created,2025-06-11 21:54:35,"{""short_code"":""BtjSnu"",""original_url"":""https://opswise.net/amber/river/314""}"
315,315,181,created,2025-02-01 14:21:15,"{""short_code"":""eczRLP"",""original_url"":""https://example.com/cobalt/lagoon/315""}"
316,316,332,created,2025-11-25 13:32:04,"{""short_code"":""6hp3eP"",""original_url"":""https://acme.dev/vivid/trail/316""}"
317,317,206,created,2025-11-20 18:05:55,"{""short_code"":""mAeFQa"",""original_url"":""https://hackstack.io/navy/beacon/317""}"
318,318,284,created,2025-08-21 21:31:10,"{""short_code"":""jYnE5X"",""original_url"":""https://hackstack.io/warm/river/318""}"
319,319,235,created,2025-04-27 06:33:47,"{""short_code"":""CsuDF2"",""original_url"":""https://relay.cloud/silver/field/319""}"
320,320,193,created,2025-02-24 08:07:41,"{""short_code"":""EnAwuL"",""original_url"":""https://hackstack.io/vivid/uplink/320""}"
321,321,326,created,2026-01-27 07:51:21,"{""short_code"":""MpJzG8"",""original_url"":""https://relay.cloud/silver/harvest/321""}"
322,322,102,created,2025-02-25 23:58:09,"{""short_code"":""egO8hQ"",""original_url"":""https://relay.cloud/warm/zenith/322""}"
323,323,9,created,2025-11-09 08:14:58,"{""short_code"":""z8Mjoz"",""original_url"":""https://relay.cloud/quiet/canyon/323""}"
324,324,217,created,2025-04-12 17:19:21,"{""short_code"":""49rb37"",""original_url"":""https://opswise.net/keen/zenith/324""}"
325,325,72,created,2025-05-27 12:37:19,"{""short_code"":""hLGfPm"",""original_url"":""https://relay.cloud/keen/pioneer/325""}"
326,326,320,created,2025-12-09 10:27:47,"{""short_code"":""UCPu17"",""original_url"":""https://relay.cloud/silver/river/326""}"
327,327,258,created,2025-10-30 16:58:21,"{""short_code"":""o4SJdL"",""original_url"":""https://hackstack.io/mellow/beacon/327""}"
328,328,257,created,2025-08-27 03:46:15,"{""short_code"":""RIvGZw"",""original_url"":""https://hackstack.io/proud/harvest/328""}"
329,329,324,created,2025-08-30 03:22:12,"{""short_code"":""IMwkgF"",""original_url"":""https://hackstack.io/young/window/329""}"
330,330,5,created,2025-02-16 01:05:12,"{""short_code"":""n64Vb4"",""original_url"":""https://hackstack.io/lively/orbit/330""}"
331,331,288,created,2025-12-25 03:47:04,"{""short_code"":""Zn3nDq"",""original_url"":""https://seeded.app/keen/meadow/331""}"
332,332,262,created,2025-08-28 14:58:28,"{""short_code"":""pCCgba"",""original_url"":""https://opswise.net/forest/orbit/332""}"
333,333,254,created,2025-03-25 08:12:05,"{""short_code"":""phzkBY"",""original_url"":""https://relay.cloud/opal/uplink/333""}"
334,334,341,created,2025-01-17 18:04:46,"{""short_code"":""TszDa2"",""original_url"":""https://acme.dev/lively/uplink/334""}"
335,335,229,created,2025-11-24 06:24:09,"{""short_code"":""Veb4z6"",""original_url"":""https://seeded.app/proud/river/335""}"
336,336,172,created,2025-12-26 11:35:18,"{""short_code"":""QdWffm"",""original_url"":""https://acme.dev/proud/valley/336""}"
337,337,377,created,2025-08-24 09:16:58,"{""short_code"":""HPpnnZ"",""original_url"":""https://example.com/gold/field/337""}"
338,338,342,created,2025-06-08 20:18:06,"{""short_code"":""UIxJQ7"",""original_url"":""https://relay.cloud/cobalt/pioneer/338""}"
339,339,158,created,2025-03-19 20:19:15,"{""short_code"":""mSVFHK"",""original_url"":""https://opswise.net/harbor/river/339""}"
340,340,59,created,2026-02-04 18:24:45,"{""short_code"":""Lu33na"",""original_url"":""https://hackstack.io/lively/beacon/340""}"
341,341,386,created,2025-11-06 21:57:24,"{""short_code"":""z10Kh3"",""original_url"":""https://seeded.app/proud/journey/341""}"
342,342,97,created,2025-09-26 16:48:18,"{""short_code"":""szYiqv"",""original_url"":""https://acme.dev/opal/yard/342""}"
343,343,257,created,2025-01-17 23:11:04,"{""short_code"":""KBZFU4"",""original_url"":""https://example.com/navy/island/343""}"
344,344,91,created,2025-01-19 15:03:24,"{""short_code"":""2rbYfA"",""original_url"":""https://example.com/navy/kernel/344""}"
345,345,104,created,2025-10-16 21:20:19,"{""short_code"":""XvaZUp"",""original_url"":""https://opswise.net/tidy/garden/345""}"
346,346,278,created,2025-05-06 22:54:54,"{""short_code"":""7JT6Yg"",""original_url"":""https://example.com/ivory/harvest/346""}"
347,347,235,created,2025-03-14 11:13:12,"{""short_code"":""lg4Bet"",""original_url"":""https://acme.dev/harbor/engine/347""}"
348,348,235,created,2025-05-31 01:00:47,"{""short_code"":""dTdFQL"",""original_url"":""https://example.com/ivory/field/348""}"
349,349,142,created,2025-05-08 00:34:56,"{""short_code"":""exbGW2"",""original_url"":""https://example.com/jade/valley/349""}"
350,350,279,created,2025-05-04 15:59:03,"{""short_code"":""1E9ORj"",""original_url"":""https://opswise.net/clear/quartz/350""}"
351,351,380,created,2025-09-21 05:35:37,"{""short_code"":""QP7YaG"",""original_url"":""https://acme.dev/urban/river/351""}"
352,352,91,created,2025-07-15 05:53:06,"{""short_code"":""P7brsW"",""original_url"":""https://opswise.net/dawn/kernel/352""}"
353,353,120,created,2025-11-19 05:05:23,"{""short_code"":""CiGT7F"",""original_url"":""https://relay.cloud/jade/network/353""}"
354,354,303,created,2025-04-29 05:31:00,"{""short_code"":""de4Uve"",""original_url"":""https://acme.dev/gold/island/354""}"
355,355,352,created,2025-03-23 02:01:25,"{""short_code"":""sTdIOX"",""original_url"":""https://example.com/young/canyon/355""}"
356,356,336,created,2025-05-14 18:41:23,"{""short_code"":""Fm5ZwZ"",""original_url"":""https://relay.cloud/cobalt/orbit/356""}"
357,357,205,created,2025-06-12 15:37:44,"{""short_code"":""VVnP1f"",""original_url"":""https://relay.cloud/ivory/valley/357""}"
358,358,38,created,2025-11-29 22:38:07,"{""short_code"":""Zw8Jnd"",""original_url"":""https://example.com/jade/field/358""}"
